index, x, y, layer, weight, rho, delta, nh, isSeed, clusterId
36848, 53.210, -15.630, 36, 1.000, 0.000,     0, 0, 0, 0
36849, 101.740, -69.390, 36, 1.000, 0.000,     0, 0, 0, 0
36850, 55.740, -18.190, 36, 1.000, 0.000,     0, 0, 0, 0
36851, 220.950, -211.450, 36, 1.000, 0.000,     0, 0, 0, 0
36852, -150.690, 83.540, 36, 1.000, 0.000,     0, 0, 0, 0
36853, -129.060, 54.700, 36, 1.000, 0.000,     0, 0, 0, 0
36854, -57.060, -25.330, 36, 1.000, 0.000,     0, 0, 0, 0
36855, -130.060, 46.460, 36, 1.000, 0.000,     0, 0, 0, 0
36856, 165.190, -147.480, 36, 1.000, 0.000,     0, 0, 0, 0
36857, 35.730, -33.540, 36, 1.000, 0.000,     0, 0, 0, 0
36858, -35.470, 34.090, 36, 1.000, 0.000,     0, 0, 0, 0
36859, -181.590, 117.760, 36, 1.000, 0.000,     0, 0, 0, 0
36860, 115.260, -87.220, 36, 1.000, 0.000,     0, 0, 0, 0
36861, 147.400, -102.500, 36, 1.000, 0.000,     0, 0, 0, 0
36862, 159.250, -143.800, 36, 1.000, 0.000,     0, 0, 0, 0
36863, 141.890, -116.420, 36, 1.000, 0.000,     0, 0, 0, 0
36864, -19.780, 51.150, 36, 1.000, 0.000,     0, 0, 0, 0
36865, -42.200, 82.830, 36, 1.000, 0.000,     0, 0, 0, 0
36866, -25.790, 26.560, 36, 1.000, 0.000,     0, 0, 0, 0
36867, 2.620, 8.960, 36, 1.000, 0.000,     0, 0, 0, 0
36868, -127.270, 144.270, 36, 1.000, 0.000,     0, 0, 0, 0
36869, -37.070, 58.360, 36, 1.000, 0.000,     0, 0, 0, 0
36870, -16.760, 20.830, 36, 1.000, 0.000,     0, 0, 0, 0
36871, 208.110, -219.900, 36, 1.000, 0.000,     0, 0, 0, 0
36872, -19.430, 41.230, 36, 1.000, 0.000,     0, 0, 0, 0
36873, -70.230, 96.600, 36, 1.000, 0.000,     0, 0, 0, 0
36874, -106.730, 31.270, 36, 1.000, 0.000,     0, 0, 0, 0
36875, -70.270, -28.620, 36, 1.000, 0.000,     0, 0, 0, 0
36876, -69.850, -34.560, 36, 1.000, 0.000,     0, 0, 0, 0
36877, -115.720, 156.070, 36, 1.000, 0.000,     0, 0, 0, 0
36878, -62.840, -56.790, 36, 1.000, 0.000,     0, 0, 0, 0
36879, -99.890, -17.340, 36, 1.000, 0.000,     0, 0, 0, 0
36880, 142.890, -104.520, 36, 1.000, 0.000,     0, 0, 0, 0
36881, 119.780, -80.640, 36, 1.000, 0.000,     0, 0, 0, 0
36882, -68.140, 65.950, 36, 1.000, 0.000,     0, 0, 0, 0
36883, 81.400, -19.860, 36, 1.000, 0.000,     0, 0, 0, 0
36884, -78.600, 97.730, 36, 1.000, 0.000,     0, 0, 0, 0
36885, -122.840, 186.270, 36, 1.000, 0.000,     0, 0, 0, 0
36886, -72.300, 126.320, 36, 1.000, 0.000,     0, 0, 0, 0
36887, -87.520, 114.200, 36, 1.000, 0.000,     0, 0, 0, 0
36888, -79.310, 107.280, 36, 1.000, 0.000,     0, 0, 0, 0
36889, 208.230, -190.430, 36, 1.000, 0.000,     0, 0, 0, 0
36890, -66.010, 76.490, 36, 1.000, 0.000,     0, 0, 0, 0
36891, 94.410, -26.280, 36, 1.000, 0.000,     0, 0, 0, 0
36892, -82.290, -24.140, 36, 1.000, 0.000,     0, 0, 0, 0
36893, -97.490, 149.320, 36, 1.000, 0.000,     0, 0, 0, 0
36894, -27.080, 38.730, 36, 1.000, 0.000,     0, 0, 0, 0
36895, 105.940, -67.410, 36, 1.000, 0.000,     0, 0, 0, 0
36896, 167.690, -92.980, 36, 1.000, 0.000,     0, 0, 0, 0
36897, 211.850, -219.400, 36, 1.000, 0.000,     0, 0, 0, 0
36898, -134.070, 155.090, 36, 1.000, 0.000,     0, 0, 0, 0
36899, -50.150, -40.450, 36, 1.000, 0.000,     0, 0, 0, 0
36900, 44.010, -61.680, 36, 1.000, 0.000,     0, 0, 0, 0
36901, 52.360, 25.760, 36, 1.000, 0.000,     0, 0, 0, 0
36902, 125.570, 88.260, 36, 1.000, 0.000,     0, 0, 0, 0
36903, 183.770, 14.830, 36, 1.000, 0.000,     0, 0, 0, 0
36904, -109.740, -2.870, 36, 1.000, 0.000,     0, 0, 0, 0
36905, -184.570, -46.870, 36, 1.000, 0.000,     0, 0, 0, 0
36906, 34.420, 172.280, 36, 1.000, 0.000,     0, 0, 0, 0
36907, 217.080, -6.870, 36, 1.000, 0.000,     0, 0, 0, 0
36908, 177.130, -126.960, 36, 1.000, 0.000,     0, 0, 0, 0
36909, 69.310, -129.860, 36, 1.000, 0.000,     0, 0, 0, 0
36910, -170.310, -200.170, 36, 1.000, 0.000,     0, 0, 0, 0
36911, -193.650, 103.880, 36, 1.000, 0.000,     0, 0, 0, 0
36912, 162.040, 52.650, 36, 1.000, 0.000,     0, 0, 0, 0
36913, -61.330, 165.600, 36, 1.000, 0.000,     0, 0, 0, 0
36914, 127.750, 30.640, 36, 1.000, 0.000,     0, 0, 0, 0
36915, 1.010, -14.190, 36, 1.000, 0.000,     0, 0, 0, 0
36916, -133.250, -83.570, 36, 1.000, 0.000,     0, 0, 0, 0
36917, 211.300, 45.730, 36, 1.000, 0.000,     0, 0, 0, 0
36918, -58.320, 172.370, 36, 1.000, 0.000,     0, 0, 0, 0
36919, 127.600, -99.300, 36, 1.000, 0.000,     0, 0, 0, 0
36920, -214.470, 59.040, 36, 1.000, 0.000,     0, 0, 0, 0
36921, 0.460, -197.550, 36, 1.000, 0.000,     0, 0, 0, 0
36922, -66.300, -122.870, 36, 1.000, 0.000,     0, 0, 0, 0
36923, -45.560, -129.410, 36, 1.000, 0.000,     0, 0, 0, 0
36924, -226.380, 76.710, 36, 1.000, 0.000,     0, 0, 0, 0
36925, -23.030, -196.230, 36, 1.000, 0.000,     0, 0, 0, 0
36926, 195.420, 183.780, 36, 1.000, 0.000,     0, 0, 0, 0
36927, -27.820, 146.400, 36, 1.000, 0.000,     0, 0, 0, 0
36928, 44.110, -95.740, 36, 1.000, 0.000,     0, 0, 0, 0
36929, 91.530, 95.380, 36, 1.000, 0.000,     0, 0, 0, 0
36930, -192.150, 132.080, 36, 1.000, 0.000,     0, 0, 0, 0
36931, -127.960, -46.820, 36, 1.000, 0.000,     0, 0, 0, 0
36932, -68.660, -178.720, 36, 1.000, 0.000,     0, 0, 0, 0
36933, -192.820, -183.150, 36, 1.000, 0.000,     0, 0, 0, 0
36934, -203.910, -200.890, 36, 1.000, 0.000,     0, 0, 0, 0
36935, 200.270, -166.430, 36, 1.000, 0.000,     0, 0, 0, 0
36936, 149.040, 184.050, 36, 1.000, 0.000,     0, 0, 0, 0
36937, 223.700, 12.190, 36, 1.000, 0.000,     0, 0, 0, 0
36938, -94.430, -147.940, 36, 1.000, 0.000,     0, 0, 0, 0
36939, 82.550, -73.110, 36, 1.000, 0.000,     0, 0, 0, 0
36940, -108.180, -155.390, 36, 1.000, 0.000,     0, 0, 0, 0
36941, -73.380, -212.500, 36, 1.000, 0.000,     0, 0, 0, 0
36942, -126.200, 120.690, 36, 1.000, 0.000,     0, 0, 0, 0
36943, -166.170, 18.550, 36, 1.000, 0.000,     0, 0, 0, 0
36944, 153.990, -2.080, 36, 1.000, 0.000,     0, 0, 0, 0
36945, 203.950, 99.940, 36, 1.000, 0.000,     0, 0, 0, 0
36946, 159.990, 212.820, 36, 1.000, 0.000,     0, 0, 0, 0
36947, 34.040, -106.460, 36, 1.000, 0.000,     0, 0, 0, 0
36948, -207.450, 139.970, 36, 1.000, 0.000,     0, 0, 0, 0
36949, -7.730, -150.140, 36, 1.000, 0.000,     0, 0, 0, 0
36950, 72.180, 102.720, 36, 1.000, 0.000,     0, 0, 0, 0
36951, 31.480, 78.820, 36, 1.000, 0.000,     0, 0, 0, 0
36952, -97.110, -98.030, 36, 1.000, 0.000,     0, 0, 0, 0
36953, -133.770, 104.440, 36, 1.000, 0.000,     0, 0, 0, 0
36954, 184.190, 71.990, 36, 1.000, 0.000,     0, 0, 0, 0
36955, 171.770, 180.510, 36, 1.000, 0.000,     0, 0, 0, 0
36956, -137.240, -52.000, 36, 1.000, 0.000,     0, 0, 0, 0
36957, 127.020, 206.970, 36, 1.000, 0.000,     0, 0, 0, 0
36958, -54.220, 10.320, 36, 1.000, 0.000,     0, 0, 0, 0
36959, -27.480, -225.550, 36, 1.000, 0.000,     0, 0, 0, 0
36960, 81.800, -29.170, 36, 1.000, 0.000,     0, 0, 0, 0
36961, 135.120, -95.890, 36, 1.000, 0.000,     0, 0, 0, 0
36962, 226.850, -121.490, 36, 1.000, 0.000,     0, 0, 0, 0
36963, 89.180, 14.010, 36, 1.000, 0.000,     0, 0, 0, 0
36964, -91.850, -215.510, 36, 1.000, 0.000,     0, 0, 0, 0
36965, 135.590, -229.990, 36, 1.000, 0.000,     0, 0, 0, 0
36966, -40.970, 120.560, 36, 1.000, 0.000,     0, 0, 0, 0
36967, -1.700, -139.520, 36, 1.000, 0.000,     0, 0, 0, 0
36968, 28.440, -204.930, 36, 1.000, 0.000,     0, 0, 0, 0
36969, 106.430, 72.950, 36, 1.000, 0.000,     0, 0, 0, 0
36970, -87.560, 217.490, 36, 1.000, 0.000,     0, 0, 0, 0
36971, -202.650, -20.840, 36, 1.000, 0.000,     0, 0, 0, 0
36972, -206.350, -124.760, 36, 1.000, 0.000,     0, 0, 0, 0
36973, -86.880, -95.790, 36, 1.000, 0.000,     0, 0, 0, 0
36974, 123.550, -39.190, 36, 1.000, 0.000,     0, 0, 0, 0
36975, -22.690, 179.580, 36, 1.000, 0.000,     0, 0, 0, 0
36976, -119.640, 7.300, 36, 1.000, 0.000,     0, 0, 0, 0
36977, -94.160, -62.780, 36, 1.000, 0.000,     0, 0, 0, 0
36978, 110.240, -151.080, 36, 1.000, 0.000,     0, 0, 0, 0
36979, -162.030, -32.800, 36, 1.000, 0.000,     0, 0, 0, 0
36980, -195.390, -170.060, 36, 1.000, 0.000,     0, 0, 0, 0
36981, -60.160, -227.720, 36, 1.000, 0.000,     0, 0, 0, 0
36982, 171.950, 154.800, 36, 1.000, 0.000,     0, 0, 0, 0
36983, -213.560, 57.170, 36, 1.000, 0.000,     0, 0, 0, 0
36984, -56.830, 176.600, 36, 1.000, 0.000,     0, 0, 0, 0
36985, 41.770, -206.160, 36, 1.000, 0.000,     0, 0, 0, 0
36986, 34.790, -221.080, 36, 1.000, 0.000,     0, 0, 0, 0
36987, 138.300, -13.280, 36, 1.000, 0.000,     0, 0, 0, 0
36988, -101.230, 11.160, 36, 1.000, 0.000,     0, 0, 0, 0
36989, 133.830, -51.660, 36, 1.000, 0.000,     0, 0, 0, 0
36990, -27.700, -75.900, 36, 1.000, 0.000,     0, 0, 0, 0
36991, -4.100, -171.640, 36, 1.000, 0.000,     0, 0, 0, 0
36992, 167.220, 143.530, 36, 1.000, 0.000,     0, 0, 0, 0
36993, -88.390, 179.010, 36, 1.000, 0.000,     0, 0, 0, 0
36994, 22.450, 73.840, 36, 1.000, 0.000,     0, 0, 0, 0
36995, 84.030, -154.880, 36, 1.000, 0.000,     0, 0, 0, 0
36996, 203.620, 87.550, 36, 1.000, 0.000,     0, 0, 0, 0
36997, 108.690, -23.250, 36, 1.000, 0.000,     0, 0, 0, 0
36998, 185.020, 141.460, 36, 1.000, 0.000,     0, 0, 0, 0
36999, -212.270, -34.710, 36, 1.000, 0.000,     0, 0, 0, 0
37000, -51.860, -64.090, 37, 1.000, 0.000,     0, 0, 0, 0
37001, 171.870, -154.070, 37, 1.000, 0.000,     0, 0, 0, 0
37002, -108.290, 15.320, 37, 1.000, 0.000,     0, 0, 0, 0
37003, 175.750, -161.110, 37, 1.000, 0.000,     0, 0, 0, 0
37004, -111.260, 129.910, 37, 1.000, 0.000,     0, 0, 0, 0
37005, 165.020, -115.510, 37, 1.000, 0.000,     0, 0, 0, 0
37006, -53.660, 61.400, 37, 1.000, 0.000,     0, 0, 0, 0
37007, -139.170, 188.110, 37, 1.000, 0.000,     0, 0, 0, 0
37008, -110.050, 32.220, 37, 1.000, 0.000,     0, 0, 0, 0
37009, 175.940, -159.840, 37, 1.000, 0.000,     0, 0, 0, 0
37010, -103.800, 13.960, 37, 1.000, 0.000,     0, 0, 0, 0
37011, 181.010, -188.690, 37, 1.000, 0.000,     0, 0, 0, 0
37012, -101.710, 22.500, 37, 1.000, 0.000,     0, 0, 0, 0
37013, -116.160, 127.680, 37, 1.000, 0.000,     0, 0, 0, 0
37014, -79.170, 88.970, 37, 1.000, 0.000,     0, 0, 0, 0
37015, -16.930, 21.150, 37, 1.000, 0.000,     0, 0, 0, 0
37016, -65.610, -69.200, 37, 1.000, 0.000,     0, 0, 0, 0
37017, 76.040, -9.570, 37, 1.000, 0.000,     0, 0, 0, 0
37018, -100.320, 12.870, 37, 1.000, 0.000,     0, 0, 0, 0
37019, 168.810, -122.360, 37, 1.000, 0.000,     0, 0, 0, 0
37020, -37.490, 61.720, 37, 1.000, 0.000,     0, 0, 0, 0
37021, -78.550, 91.430, 37, 1.000, 0.000,     0, 0, 0, 0
37022, -111.720, 159.340, 37, 1.000, 0.000,     0, 0, 0, 0
37023, 106.520, -85.720, 37, 1.000, 0.000,     0, 0, 0, 0
37024, -92.020, 106.330, 37, 1.000, 0.000,     0, 0, 0, 0
37025, -110.990, 0.480, 37, 1.000, 0.000,     0, 0, 0, 0
37026, 167.880, -132.260, 37, 1.000, 0.000,     0, 0, 0, 0
37027, -63.530, -55.650, 37, 1.000, 0.000,     0, 0, 0, 0
37028, -97.340, 132.280, 37, 1.000, 0.000,     0, 0, 0, 0
37029, 219.790, -213.650, 37, 1.000, 0.000,     0, 0, 0, 0
37030, -28.960, -3.640, 37, 1.000, 0.000,     0, 0, 0, 0
37031, 84.570, -47.620, 37, 1.000, 0.000,     0, 0, 0, 0
37032, -103.570, 36.510, 37, 1.000, 0.000,     0, 0, 0, 0
37033, -24.900, 18.550, 37, 1.000, 0.000,     0, 0, 0, 0
37034, 175.830, -140.580, 37, 1.000, 0.000,     0, 0, 0, 0
37035, 154.070, -122.770, 37, 1.000, 0.000,     0, 0, 0, 0
37036, -140.310, 48.160, 37, 1.000, 0.000,     0, 0, 0, 0
37037, 190.810, -166.440, 37, 1.000, 0.000,     0, 0, 0, 0
37038, -4.190, 16.840, 37, 1.000, 0.000,     0, 0, 0, 0
37039, -94.040, -13.050, 37, 1.000, 0.000,     0, 0, 0, 0
37040, 95.240, -58.560, 37, 1.000, 0.000,     0, 0, 0, 0
37041, -53.800, 51.740, 37, 1.000, 0.000,     0, 0, 0, 0
37042, 187.090, -158.930, 37, 1.000, 0.000,     0, 0, 0, 0
37043, 127.220, -77.220, 37, 1.000, 0.000,     0, 0, 0, 0
37044, 186.610, -172.350, 37, 1.000, 0.000,     0, 0, 0, 0
37045, -101.160, 131.100, 37, 1.000, 0.000,     0, 0, 0, 0
37046, -72.950, 83.150, 37, 1.000, 0.000,     0, 0, 0, 0
37047, -97.060, -5.180, 37, 1.000, 0.000,     0, 0, 0, 0
37048, -161.150, 104.190, 37, 1.000, 0.000,     0, 0, 0, 0
37049, -10.020, 9.480, 37, 1.000, 0.000,     0, 0, 0, 0
37050, -126.790, 62.310, 37, 1.000, 0.000,     0, 0, 0, 0
37051, -43.890, -59.220, 37, 1.000, 0.000,     0, 0, 0, 0
37052, -98.460, -5.840, 37, 1.000, 0.000,     0, 0, 0, 0
37053, -73.140, -15.790, 37, 1.000, 0.000,     0, 0, 0, 0
37054, 160.670, -86.580, 37, 1.000, 0.000,     0, 0, 0, 0
37055, -55.900, -57.920, 37, 1.000, 0.000,     0, 0, 0, 0
37056, -96.790, 15.950, 37, 1.000, 0.000,     0, 0, 0, 0
37057, 25.750, 34.990, 37, 1.000, 0.000,     0, 0, 0, 0
37058, -160.730, 101.170, 37, 1.000, 0.000,     0, 0, 0, 0
37059, -82.120, 112.960, 37, 1.000, 0.000,     0, 0, 0, 0
37060, 183.960, -153.180, 37, 1.000, 0.000,     0, 0, 0, 0
37061, -44.710, 71.940, 37, 1.000, 0.000,     0, 0, 0, 0
37062, -59.660, 92.900, 37, 1.000, 0.000,     0, 0, 0, 0
37063, -60.870, 94.890, 37, 1.000, 0.000,     0, 0, 0, 0
37064, -97.490, 2.790, 37, 1.000, 0.000,     0, 0, 0, 0
37065, -18.160, 29.480, 37, 1.000, 0.000,     0, 0, 0, 0
37066, -43.310, -56.360, 37, 1.000, 0.000,     0, 0, 0, 0
37067, -49.270, 74.550, 37, 1.000, 0.000,     0, 0, 0, 0
37068, 166.780, -105.160, 37, 1.000, 0.000,     0, 0, 0, 0
37069, -76.400, 114.460, 37, 1.000, 0.000,     0, 0, 0, 0
37070, -85.100, 126.030, 37, 1.000, 0.000,     0, 0, 0, 0
37071, 131.020, -77.860, 37, 1.000, 0.000,     0, 0, 0, 0
37072, -74.890, -41.020, 37, 1.000, 0.000,     0, 0, 0, 0
37073, -72.810, 116.090, 37, 1.000, 0.000,     0, 0, 0, 0
37074, -1.310, 17.280, 37, 1.000, 0.000,     0, 0, 0, 0
37075, -108.140, 40.380, 37, 1.000, 0.000,     0, 0, 0, 0
37076, 167.100, -125.660, 37, 1.000, 0.000,     0, 0, 0, 0
37077, -139.620, 40.720, 37, 1.000, 0.000,     0, 0, 0, 0
37078, -87.890, 103.520, 37, 1.000, 0.000,     0, 0, 0, 0
37079, -93.730, 125.530, 37, 1.000, 0.000,     0, 0, 0, 0
37080, 116.970, -82.760, 37, 1.000, 0.000,     0, 0, 0, 0
37081, -103.690, 36.700, 37, 1.000, 0.000,     0, 0, 0, 0
37082, -34.760, 51.540, 37, 1.000, 0.000,     0, 0, 0, 0
37083, -157.480, 102.050, 37, 1.000, 0.000,     0, 0, 0, 0
37084, -76.090, 130.530, 37, 1.000, 0.000,     0, 0, 0, 0
37085, -124.540, 47.150, 37, 1.000, 0.000,     0, 0, 0, 0
37086, -122.470, 148.290, 37, 1.000, 0.000,     0, 0, 0, 0
37087, -16.910, 25.950, 37, 1.000, 0.000,     0, 0, 0, 0
37088, 14.110, -3.900, 37, 1.000, 0.000,     0, 0, 0, 0
37089, -77.910, 132.600, 37, 1.000, 0.000,     0, 0, 0, 0
37090, -104.540, 26.510, 37, 1.000, 0.000,     0, 0, 0, 0
37091, -128.340, 51.190, 37, 1.000, 0.000,     0, 0, 0, 0
37092, -87.810, -35.030, 37, 1.000, 0.000,     0, 0, 0, 0
37093, -97.020, 24.480, 37, 1.000, 0.000,     0, 0, 0, 0
37094, -61.970, 62.990, 37, 1.000, 0.000,     0, 0, 0, 0
37095, -124.680, 45.170, 37, 1.000, 0.000,     0, 0, 0, 0
37096, -74.240, -36.150, 37, 1.000, 0.000,     0, 0, 0, 0
37097, -46.190, -55.460, 37, 1.000, 0.000,     0, 0, 0, 0
37098, -36.850, -79.690, 37, 1.000, 0.000,     0, 0, 0, 0
37099, 169.160, -143.030, 37, 1.000, 0.000,     0, 0, 0, 0
37100, 228.740, -219.730, 37, 1.000, 0.000,     0, 0, 0, 0
37101, 185.290, -149.620, 37, 1.000, 0.000,     0, 0, 0, 0
37102, -68.050, 122.340, 37, 1.000, 0.000,     0, 0, 0, 0
37103, -59.420, 71.080, 37, 1.000, 0.000,     0, 0, 0, 0
37104, -98.720, 16.770, 37, 1.000, 0.000,     0, 0, 0, 0
37105, 150.800, -101.800, 37, 1.000, 0.000,     0, 0, 0, 0
37106, -47.720, 14.190, 37, 1.000, 0.000,     0, 0, 0, 0
37107, 144.470, -145.540, 37, 1.000, 0.000,     0, 0, 0, 0
37108, 120.150, -73.050, 37, 1.000, 0.000,     0, 0, 0, 0
37109, -49.200, -35.190, 37, 1.000, 0.000,     0, 0, 0, 0
37110, 150.670, -123.450, 37, 1.000, 0.000,     0, 0, 0, 0
37111, -97.930, -13.040, 37, 1.000, 0.000,     0, 0, 0, 0
37112, -141.250, 43.200, 37, 1.000, 0.000,     0, 0, 0, 0
37113, 183.990, -177.340, 37, 1.000, 0.000,     0, 0, 0, 0
37114, -111.710, 5.110, 37, 1.000, 0.000,     0, 0, 0, 0
37115, 179.220, -158.960, 37, 1.000, 0.000,     0, 0, 0, 0
37116, -12.240, 10.120, 37, 1.000, 0.000,     0, 0, 0, 0
37117, -130.710, 24.610, 37, 1.000, 0.000,     0, 0, 0, 0
37118, -76.860, -7.560, 37, 1.000, 0.000,     0, 0, 0, 0
37119, 183.850, -174.740, 37, 1.000, 0.000,     0, 0, 0, 0
37120, 160.240, -155.400, 37, 1.000, 0.000,     0, 0, 0, 0
37121, -58.710, -40.540, 37, 1.000, 0.000,     0, 0, 0, 0
37122, -14.380, 20.900, 37, 1.000, 0.000,     0, 0, 0, 0
37123, -44.380, 63.830, 37, 1.000, 0.000,     0, 0, 0, 0
37124, -66.110, 73.250, 37, 1.000, 0.000,     0, 0, 0, 0
37125, 150.050, -106.240, 37, 1.000, 0.000,     0, 0, 0, 0
37126, -86.700, 127.130, 37, 1.000, 0.000,     0, 0, 0, 0
37127, 105.500, -22.270, 37, 1.000, 0.000,     0, 0, 0, 0
37128, -101.800, 11.900, 37, 1.000, 0.000,     0, 0, 0, 0
37129, -0.830, 1.320, 37, 1.000, 0.000,     0, 0, 0, 0
37130, -30.170, -79.350, 37, 1.000, 0.000,     0, 0, 0, 0
37131, -29.770, -94.970, 37, 1.000, 0.000,     0, 0, 0, 0
37132, -107.180, -15.560, 37, 1.000, 0.000,     0, 0, 0, 0
37133, -85.730, -17.010, 37, 1.000, 0.000,     0, 0, 0, 0
37134, -130.410, 147.720, 37, 1.000, 0.000,     0, 0, 0, 0
37135, -99.070, 8.360, 37, 1.000, 0.000,     0, 0, 0, 0
37136, 86.950, -63.580, 37, 1.000, 0.000,     0, 0, 0, 0
37137, -12.830, 34.260, 37, 1.000, 0.000,     0, 0, 0, 0
37138, -92.920, -21.730, 37, 1.000, 0.000,     0, 0, 0, 0
37139, -119.210, 186.610, 37, 1.000, 0.000,     0, 0, 0, 0
37140, -94.480, 132.100, 37, 1.000, 0.000,     0, 0, 0, 0
37141, -36.140, 47.110, 37, 1.000, 0.000,     0, 0, 0, 0
37142, 182.350, -177.360, 37, 1.000, 0.000,     0, 0, 0, 0
37143, -109.710, 139.460, 37, 1.000, 0.000,     0, 0, 0, 0
37144, -107.600, 133.150, 37, 1.000, 0.000,     0, 0, 0, 0
37145, 158.450, -110.850, 37, 1.000, 0.000,     0, 0, 0, 0
37146, 90.990, -62.620, 37, 1.000, 0.000,     0, 0, 0, 0
37147, -105.490, 158.090, 37, 1.000, 0.000,     0, 0, 0, 0
37148, -155.520, 61.000, 37, 1.000, 0.000,     0, 0, 0, 0
37149, -77.930, 1.490, 37, 1.000, 0.000,     0, 0, 0, 0
37150, -99.930, 6.740, 37, 1.000, 0.000,     0, 0, 0, 0
37151, 169.570, -139.320, 37, 1.000, 0.000,     0, 0, 0, 0
37152, -106.760, 21.350, 37, 1.000, 0.000,     0, 0, 0, 0
37153, -55.620, -71.690, 37, 1.000, 0.000,     0, 0, 0, 0
37154, 82.450, -27.430, 37, 1.000, 0.000,     0, 0, 0, 0
37155, -42.530, 82.430, 37, 1.000, 0.000,     0, 0, 0, 0
37156, -40.950, -84.870, 37, 1.000, 0.000,     0, 0, 0, 0
37157, -34.290, 76.040, 37, 1.000, 0.000,     0, 0, 0, 0
37158, -43.750, 53.260, 37, 1.000, 0.000,     0, 0, 0, 0
37159, 150.870, -113.220, 37, 1.000, 0.000,     0, 0, 0, 0
37160, -72.530, 103.680, 37, 1.000, 0.000,     0, 0, 0, 0
37161, 23.730, -35.670, 37, 1.000, 0.000,     0, 0, 0, 0
37162, -52.430, -32.810, 37, 1.000, 0.000,     0, 0, 0, 0
37163, -87.680, -15.570, 37, 1.000, 0.000,     0, 0, 0, 0
37164, 103.520, -61.730, 37, 1.000, 0.000,     0, 0, 0, 0
37165, 161.090, -154.050, 37, 1.000, 0.000,     0, 0, 0, 0
37166, -7.480, -2.540, 37, 1.000, 0.000,     0, 0, 0, 0
37167, -2.310, -137.180, 37, 1.000, 0.000,     0, 0, 0, 0
37168, -70.730, 115.210, 37, 1.000, 0.000,     0, 0, 0, 0
37169, 191.450, -166.440, 37, 1.000, 0.000,     0, 0, 0, 0
37170, 200.980, -155.110, 37, 1.000, 0.000,     0, 0, 0, 0
37171, 71.530, -5.940, 37, 1.000, 0.000,     0, 0, 0, 0
37172, 132.760, -104.130, 37, 1.000, 0.000,     0, 0, 0, 0
37173, 194.810, -189.400, 37, 1.000, 0.000,     0, 0, 0, 0
37174, -101.160, 137.530, 37, 1.000, 0.000,     0, 0, 0, 0
37175, -35.850, -102.920, 37, 1.000, 0.000,     0, 0, 0, 0
37176, 123.740, -74.820, 37, 1.000, 0.000,     0, 0, 0, 0
37177, 43.310, 53.830, 37, 1.000, 0.000,     0, 0, 0, 0
37178, -104.280, 115.560, 37, 1.000, 0.000,     0, 0, 0, 0
37179, 135.970, -88.580, 37, 1.000, 0.000,     0, 0, 0, 0
37180, -78.340, -19.300, 37, 1.000, 0.000,     0, 0, 0, 0
37181, 196.290, -161.090, 37, 1.000, 0.000,     0, 0, 0, 0
37182, 165.150, -146.080, 37, 1.000, 0.000,     0, 0, 0, 0
37183, 153.430, -138.480, 37, 1.000, 0.000,     0, 0, 0, 0
37184, -61.840, -68.620, 37, 1.000, 0.000,     0, 0, 0, 0
37185, -67.680, 91.940, 37, 1.000, 0.000,     0, 0, 0, 0
37186, -1.600, -129.200, 37, 1.000, 0.000,     0, 0, 0, 0
37187, 105.530, -45.280, 37, 1.000, 0.000,     0, 0, 0, 0
37188, -96.900, 107.960, 37, 1.000, 0.000,     0, 0, 0, 0
37189, 87.980, -3.820, 37, 1.000, 0.000,     0, 0, 0, 0
37190, 123.170, -88.320, 37, 1.000, 0.000,     0, 0, 0, 0
37191, 116.590, -93.140, 37, 1.000, 0.000,     0, 0, 0, 0
37192, -96.110, 135.700, 37, 1.000, 0.000,     0, 0, 0, 0
37193, -100.890, 108.220, 37, 1.000, 0.000,     0, 0, 0, 0
37194, -98.050, -3.290, 37, 1.000, 0.000,     0, 0, 0, 0
37195, -68.000, -74.750, 37, 1.000, 0.000,     0, 0, 0, 0
37196, -13.030, -77.270, 37, 1.000, 0.000,     0, 0, 0, 0
37197, -98.140, -16.140, 37, 1.000, 0.000,     0, 0, 0, 0
37198, -69.930, 89.410, 37, 1.000, 0.000,     0, 0, 0, 0
37199, 111.240, -88.920, 37, 1.000, 0.000,     0, 0, 0, 0
37200, -73.400, -31.430, 37, 1.000, 0.000,     0, 0, 0, 0
37201, 167.180, -144.110, 37, 1.000, 0.000,     0, 0, 0, 0
37202, -112.840, 147.990, 37, 1.000, 0.000,     0, 0, 0, 0
37203, -156.690, 65.570, 37, 1.000, 0.000,     0, 0, 0, 0
37204, 107.560, -90.690, 37, 1.000, 0.000,     0, 0, 0, 0
37205, 128.650, -87.660, 37, 1.000, 0.000,     0, 0, 0, 0
37206, -11.530, -112.070, 37, 1.000, 0.000,     0, 0, 0, 0
37207, -90.010, 120.170, 37, 1.000, 0.000,     0, 0, 0, 0
37208, 99.220, -52.420, 37, 1.000, 0.000,     0, 0, 0, 0
37209, -110.730, 123.560, 37, 1.000, 0.000,     0, 0, 0, 0
37210, -11.680, -82.840, 37, 1.000, 0.000,     0, 0, 0, 0
37211, -9.500, 2.290, 37, 1.000, 0.000,     0, 0, 0, 0
37212, 118.010, -59.340, 37, 1.000, 0.000,     0, 0, 0, 0
37213, -97.360, 99.070, 37, 1.000, 0.000,     0, 0, 0, 0
37214, 169.390, -136.180, 37, 1.000, 0.000,     0, 0, 0, 0
